Time,Error,Speed,Proportional,Integral,Derivative,ID
3023,314.62,20,314.62,298.24,-140,LEFT
3029,314.62,20,314.62,304.53,0,LEFT
3034,310.22,20,310.22,310.73,-220,LEFT
3040,310.22,20,310.22,316.94,0,LEFT
3046,307.42,20,307.42,323.09,-140,LEFT
3054,307.42,20,307.42,329.23,0,LEFT
3059,304.62,20,304.62,335.33,-140,LEFT
3065,304.62,20,304.62,341.42,0,LEFT
3071,300.62,20,300.62,347.43,-200,LEFT
3077,300.62,20,300.62,353.44,0,LEFT
3083,297.82,20,297.82,359.4,-140,LEFT
3090,297.82,20,297.82,365.36,0,LEFT
3096,294.62,20,294.62,371.25,-160,LEFT
3102,294.62,20,294.62,377.14,0,LEFT
3108,292.22,20,292.22,382.99,-120,LEFT
3114,292.22,20,292.22,388.83,0,LEFT
3120,289.82,20,289.82,394.63,-120,LEFT
3127,289.82,20,289.82,400.42,0,LEFT
3133,286.22,20,286.22,406.15,-180,LEFT
3139,286.22,20,286.22,411.87,0,LEFT
3145,283.82,20,283.82,417.55,-120,LEFT
3151,283.82,20,283.82,423.23,0,LEFT
3157,280.22,20,280.22,428.83,-180,LEFT
3162,280.22,20,280.22,434.43,0,LEFT
3168,277.82,20,277.82,439.99,-120,LEFT
3177,277.82,20,277.82,445.55,0,LEFT
3183,274.22,20,274.22,451.03,-180,LEFT
3189,274.22,20,274.22,456.52,0,LEFT
3195,271.82,20,271.82,461.95,-120,LEFT
3202,271.82,20,271.82,467.39,0,LEFT
3208,268.22,20,268.22,472.75,-180,LEFT
3214,268.22,20,268.22,478.12,0,LEFT
3220,265.82,20,265.82,483.43,-120,LEFT
3226,265.82,20,265.82,488.75,0,LEFT
3232,262.62,20,262.62,494,-160,LEFT
3238,262.62,20,262.62,499.26,0,LEFT
3244,260.22,20,260.22,504.46,-120,LEFT
3249,260.22,20,260.22,509.67,0,LEFT
3257,257.02,20,257.02,514.81,-160,LEFT
3263,257.02,20,257.02,519.95,0,LEFT
3269,254.62,20,254.62,525.04,-120,LEFT
3274,254.62,20,254.62,530.13,0,LEFT
3281,252.22,20,252.22,535.18,-120,LEFT
3287,252.22,20,252.22,540.22,0,LEFT
3292,248.22,20,248.22,545.18,-200,LEFT
3297,248.22,20,248.22,550.15,0,LEFT
3303,245.82,20,245.82,555.07,-120,LEFT
3308,245.82,20,245.82,559.98,0,LEFT
3313,243.42,20,243.42,564.85,-120,LEFT
3319,243.42,20,243.42,569.72,0,LEFT
3324,241.02,20,241.02,574.54,-120,LEFT
3329,241.02,20,241.02,579.36,0,LEFT
3335,238.62,20,238.62,584.13,-120,LEFT
3340,238.62,20,238.62,588.9,0,LEFT
3346,235.02,20,235.02,593.61,-180,LEFT
3351,235.02,20,235.02,598.31,0,LEFT
3356,232.62,20,232.62,602.96,-120,LEFT
3361,232.62,20,232.62,607.61,0,LEFT
3366,229.82,20,229.82,612.21,-140,LEFT
3371,229.82,20,229.82,616.8,0,LEFT
3376,227.42,20,227.42,621.35,-120,LEFT
3381,227.42,20,227.42,625.9,0,LEFT
3386,225.02,20,225.02,630.4,-120,LEFT
3391,225.02,20,225.02,634.9,0,LEFT
3396,222.62,20,222.62,639.35,-120,LEFT
3401,222.62,20,222.62,643.81,0,LEFT
3409,219.02,20,219.02,648.19,-180,LEFT
3415,219.02,20,219.02,652.57,0,LEFT
3420,217.02,20,217.02,656.91,-100,LEFT
3426,217.02,20,217.02,661.25,0,LEFT
3431,214.62,20,214.62,665.54,-120,LEFT
3437,214.62,20,214.62,669.83,0,LEFT
3442,212.22,20,212.22,674.08,-120,LEFT
3448,212.22,20,212.22,678.32,0,LEFT
3454,209.82,20,209.82,682.52,-120,LEFT
3459,209.82,20,209.82,686.71,0,LEFT
3465,206.22,20,206.22,690.84,-180,LEFT
3470,206.22,20,206.22,694.96,0,LEFT
3478,203.82,20,203.82,699.04,-120,LEFT
3484,203.82,20,203.82,703.12,0,LEFT
3490,200.22,20,200.22,707.12,-180,LEFT
3496,200.22,20,200.22,711.13,0,LEFT
3502,197.82,20,197.82,715.08,-120,LEFT
3508,197.82,20,197.82,719.04,0,LEFT
3514,195.42,20,195.42,722.95,-120,LEFT
3522,195.42,20,195.42,726.86,0,LEFT
3528,191.82,20,191.82,730.69,-180,LEFT
3533,191.82,20,191.82,734.53,0,LEFT
3539,189.42,20,189.42,738.32,-120,LEFT
3545,189.42,20,189.42,742.11,0,LEFT
3551,185.42,20,185.42,745.81,-200,LEFT
3558,185.42,20,185.42,749.52,0,LEFT
3564,183.02,20,183.02,753.18,-120,LEFT
3572,183.02,20,183.02,756.84,0,LEFT
3577,179.82,20,179.82,760.44,-160,LEFT
3583,179.82,20,179.82,764.04,0,LEFT
3589,177.42,20,177.42,767.58,-120,LEFT
3595,177.42,20,177.42,771.13,0,LEFT
3601,173.82,20,173.82,774.61,-180,LEFT
3607,173.82,20,173.82,778.09,0,LEFT
3613,171.02,20,171.02,781.51,-140,LEFT
3619,171.02,20,171.02,784.93,0,LEFT
3625,168.62,20,168.62,788.3,-120,LEFT
3632,168.62,20,168.62,791.67,0,LEFT
3638,165.42,20,165.42,794.98,-160,LEFT
3644,165.42,20,165.42,798.29,0,LEFT
3650,163.02,20,163.02,801.55,-120,LEFT
3657,163.02,20,163.02,804.81,0,LEFT
3663,160.62,20,160.62,808.02,-120,LEFT
3669,160.62,20,160.62,811.23,0,LEFT
3675,157.02,20,157.02,814.37,-180,LEFT
3681,157.02,20,157.02,817.52,0,LEFT
3686,154.62,20,154.62,820.61,-120,LEFT
3692,154.62,20,154.62,823.7,0,LEFT
3698,152.22,20,152.22,826.74,-120,LEFT
3706,152.22,20,152.22,829.79,0,LEFT
3711,148.62,20,148.62,832.76,-180,LEFT
3717,148.62,20,148.62,835.73,0,LEFT
3723,145.82,20,145.82,838.65,-140,LEFT
3729,145.82,20,145.82,841.57,0,LEFT
3736,142.22,20,142.22,844.41,-180,LEFT
3742,142.22,20,142.22,847.26,0,LEFT
3748,139.82,20,139.82,850.05,-120,LEFT
3754,139.82,20,139.82,852.85,0,LEFT
3760,136.22,20,136.22,855.57,-180,LEFT
3766,136.22,20,136.22,858.3,0,LEFT
3772,133.82,20,133.82,860.97,-120,LEFT
3779,133.82,20,133.82,863.65,0,LEFT
3785,130.22,20,130.22,866.25,-180,LEFT
3791,130.22,20,130.22,868.86,0,LEFT
3797,127.82,20,127.82,871.42,-120,LEFT
3803,127.82,20,127.82,873.97,0,LEFT
3809,125.42,20,125.42,876.48,-120,LEFT
3814,125.42,20,125.42,878.99,0,LEFT
3822,121.82,20,121.82,881.43,-180,LEFT
3828,121.82,20,121.82,883.86,0,LEFT
3834,119.82,20,119.82,886.26,-100,LEFT
3839,119.82,20,119.82,888.66,0,LEFT
3845,116.22,20,116.22,890.98,-180,LEFT
3851,116.22,20,116.22,893.3,0,LEFT
3858,113.82,20,113.82,895.58,-120,LEFT
3863,113.82,20,113.82,897.86,0,LEFT
3869,111.42,20,111.42,900.09,-120,LEFT
3874,111.42,20,111.42,902.31,0,LEFT
3879,107.82,20,107.82,904.47,-180,LEFT
3885,107.82,20,107.82,906.63,0,LEFT
3892,105.42,20,105.42,908.74,-120,LEFT
3897,105.42,20,105.42,910.84,0,LEFT
3904,102.62,20,102.62,912.9,-140,LEFT
3909,102.62,20,102.62,914.95,0,LEFT
3915,99.02,20,99.02,916.93,-180,LEFT
3920,99.02,20,99.02,918.91,0,LEFT
3926,96.62,20,96.62,920.84,-120,LEFT
3932,96.62,20,96.62,922.77,0,LEFT
3938,94.22,20,94.22,924.66,-120,LEFT
3943,94.22,20,94.22,926.54,0,LEFT
3949,91.82,20,91.82,928.38,-120,LEFT
3954,91.82,20,91.82,930.22,0,LEFT
3960,88.62,20,88.62,931.99,-160,LEFT
3966,88.62,20,88.62,933.76,0,LEFT
3971,86.22,20,86.22,935.49,-120,LEFT
3977,86.22,20,86.22,937.21,0,LEFT
3983,83.82,20,83.82,938.89,-120,LEFT
3988,83.82,20,83.82,940.56,0,LEFT
3993,81.42,20,81.42,942.19,-120,LEFT
4000,81.42,20,81.42,943.82,0,LEFT
4005,79.02,20,79.02,945.4,-120,LEFT
4010,79.02,20,79.02,946.98,0,LEFT
4016,75.42,20,75.42,948.49,-180,LEFT
4021,75.42,20,75.42,950,0,LEFT
4026,73.02,20,73.02,951.46,-120,LEFT
4032,73.02,20,73.02,952.92,0,LEFT
4037,70.22,20,70.22,954.32,-140,LEFT
4042,70.22,20,70.22,955.73,0,LEFT
4048,67.82,20,67.82,957.08,-120,LEFT
4053,67.82,20,67.82,958.44,0,LEFT
4058,65.42,20,65.42,959.75,-120,LEFT
4065,65.42,20,65.42,961.06,0,LEFT
4072,61.82,20,61.82,962.29,-180,LEFT
4078,59.82,20,59.82,963.49,-100,LEFT
4083,59.82,20,59.82,964.69,0,LEFT
4089,57.42,20,57.42,965.84,-120,LEFT
4095,57.42,20,57.42,966.98,0,LEFT
4100,55.02,20,55.02,968.08,-120,LEFT
4106,55.02,20,55.02,969.18,0,LEFT
4112,52.62,20,52.62,970.24,-120,LEFT
4117,52.62,20,52.62,971.29,0,LEFT
4123,50.62,20,50.62,972.3,-100,LEFT
4129,50.62,20,50.62,973.31,0,LEFT
4134,47.02,20,47.02,974.26,-180,LEFT
4141,47.02,20,47.02,975.2,0,LEFT
4148,43.42,20,43.42,976.06,-180,LEFT
4154,43.42,20,43.42,976.93,0,LEFT
4160,40.62,20,40.62,977.75,-140,LEFT
4166,40.62,20,40.62,978.56,0,LEFT
4172,38.22,20,38.22,979.32,-120,LEFT
4178,38.22,20,38.22,980.09,0,LEFT
4184,34.62,20,34.62,980.78,-180,LEFT
4190,34.62,20,34.62,981.47,0,LEFT
4195,32.22,20,32.22,982.12,-120,LEFT
4201,32.22,20,32.22,982.76,0,LEFT
4207,29.82,20,29.82,983.36,-120,LEFT
4213,29.82,20,29.82,983.95,0,LEFT
4221,26.22,20,26.22,984.48,-180,LEFT
4226,26.22,20,26.22,985,0,LEFT
4232,23.82,20,23.82,985.48,-120,LEFT
4241,23.82,20,23.82,985.96,0,LEFT
4248,20.22,20,20.22,986.36,-180,LEFT
4253,20.22,20,20.22,986.76,0,LEFT
4259,17.82,17.82,17.82,987.12,-120,LEFT
4265,17.82,17.82,17.82,987.48,0,LEFT
4271,15.42,15.42,15.42,987.79,-120,LEFT
4277,15.42,15.42,15.42,988.09,0,LEFT
4283,11.82,11.82,11.82,988.33,-180,LEFT
4289,11.82,11.82,11.82,988.57,0,LEFT
4295,9.42,9.42,9.42,988.76,-120,LEFT
4301,9.42,9.42,9.42,988.94,0,LEFT
4307,7.02,7.02,7.02,989.08,-120,LEFT
4313,7.02,7.02,7.02,989.22,0,LEFT
4319,3.42,3.42,3.42,989.29,-180,LEFT
4324,3.42,3.42,3.42,989.36,0,LEFT
4330,1.42,1.42,1.42,989.39,-100,LEFT
4336,1.42,1.42,1.42,989.42,0,LEFT
4342,-0.98,-0.98,-0.98,989.4,-120,LEFT
4348,-0.98,-0.98,-0.98,989.38,0,LEFT
4354,-3.38,-3.38,-3.38,989.31,-120,LEFT
4360,-3.38,-3.38,-3.38,989.24,0,LEFT
4366,-5.78,-5.78,-5.78,989.13,-120,LEFT
4372,-5.78,-5.78,-5.78,989.01,0,LEFT
4380,-6.18,-6.18,-6.18,988.89,-20,LEFT
4385,-6.18,-6.18,-6.18,988.77,0,LEFT
4391,-6.18,-6.18,-6.18,988.64,0,LEFT
4397,-6.18,-6.18,-6.18,988.52,0,LEFT
4405,-5.78,-5.78,-5.78,988.4,20,LEFT
4410,-5.78,-5.78,-5.78,988.29,0,LEFT
4416,-5.78,-5.78,-5.78,988.17,0,LEFT
4422,-5.78,-5.78,-5.78,988.06,0,LEFT
4428,-5.38,-5.38,-5.38,987.95,20,LEFT
4434,-5.38,-5.38,-5.38,987.84,0,LEFT
4440,-4.98,-4.98,-4.98,987.74,20,LEFT
4446,-4.98,-4.98,-4.98,987.64,0,LEFT
4452,-4.98,-4.98,-4.98,987.54,0,LEFT
4458,-4.98,-4.98,-4.98,987.44,0,LEFT
4464,-4.58,-4.58,-4.58,987.35,20,LEFT
4470,-4.58,-4.58,-4.58,987.26,0,LEFT
4475,-4.18,-4.18,-4.18,987.18,20,LEFT
4480,-4.18,-4.18,-4.18,987.09,0,LEFT
4487,-3.38,-3.38,-3.38,987.03,40,LEFT
4493,-3.38,-3.38,-3.38,986.96,0,LEFT
4498,-2.98,-2.98,-2.98,986.9,20,LEFT
4504,-2.98,-2.98,-2.98,986.84,0,LEFT
4509,-2.58,-2.58,-2.58,986.79,20,LEFT
4514,-2.58,-2.58,-2.58,986.74,0,LEFT
4520,-1.78,-1.78,-1.78,986.7,40,LEFT
4525,-1.78,-1.78,-1.78,986.67,0,LEFT
4530,-0.98,-0.98,-0.98,986.65,40,LEFT
4534,-0.98,-0.98,-0.98,986.63,0,LEFT
4538,-0.98,-0.98,-0.98,986.61,0,LEFT
4541,-0.18,-0.18,-0.18,986.6,40,LEFT
