Time,Error,Speed,Proportional,Integral,Derivative,ID
2983,-327.82,-20,-327.82,-261.07,0,RIGHT
2989,-323.82,-20,-323.82,-267.54,200,RIGHT
2995,-323.82,-20,-323.82,-274.02,0,RIGHT
3002,-321.42,-20,-321.42,-280.45,120,RIGHT
3008,-317.42,-20,-317.42,-286.8,200,RIGHT
3014,-317.42,-20,-317.42,-293.14,0,RIGHT
3020,-314.62,-20,-314.62,-299.44,140,RIGHT
3026,-314.62,-20,-314.62,-305.73,0,RIGHT
3032,-311.82,-20,-311.82,-311.97,140,RIGHT
3037,-311.82,-20,-311.82,-318.2,0,RIGHT
3043,-307.42,-20,-307.42,-324.35,220,RIGHT
3049,-307.42,-20,-307.42,-330.5,0,RIGHT
3057,-305.02,-20,-305.02,-336.6,120,RIGHT
3062,-305.02,-20,-305.02,-342.7,0,RIGHT
3068,-301.02,-20,-301.02,-348.72,200,RIGHT
3074,-301.02,-20,-301.02,-354.74,0,RIGHT
3080,-298.62,-20,-298.62,-360.71,120,RIGHT
3087,-298.62,-20,-298.62,-366.69,0,RIGHT
3093,-295.02,-20,-295.02,-372.59,180,RIGHT
3099,-295.02,-20,-295.02,-378.49,0,RIGHT
3105,-292.62,-20,-292.62,-384.34,120,RIGHT
3111,-292.62,-20,-292.62,-390.19,0,RIGHT
3117,-290.22,-20,-290.22,-396,120,RIGHT
3123,-290.22,-20,-290.22,-401.8,0,RIGHT
3130,-287.02,-20,-287.02,-407.54,160,RIGHT
3136,-287.02,-20,-287.02,-413.28,0,RIGHT
3142,-284.62,-20,-284.62,-418.97,120,RIGHT
3148,-284.62,-20,-284.62,-424.67,0,RIGHT
3154,-281.42,-20,-281.42,-430.29,160,RIGHT
3160,-281.42,-20,-281.42,-435.92,0,RIGHT
3165,-279.02,-20,-279.02,-441.5,120,RIGHT
3174,-279.02,-20,-279.02,-447.08,0,RIGHT
3180,-275.42,-20,-275.42,-452.59,180,RIGHT
3186,-275.42,-20,-275.42,-458.1,0,RIGHT
3192,-273.02,-20,-273.02,-463.56,120,RIGHT
3198,-273.02,-20,-273.02,-469.02,0,RIGHT
3205,-269.42,-20,-269.42,-474.41,180,RIGHT
3211,-269.42,-20,-269.42,-479.8,0,RIGHT
3217,-267.02,-20,-267.02,-485.14,120,RIGHT
3223,-267.02,-20,-267.02,-490.48,0,RIGHT
3229,-263.42,-20,-263.42,-495.75,180,RIGHT
3235,-263.42,-20,-263.42,-501.02,0,RIGHT
3241,-261.02,-20,-261.02,-506.24,120,RIGHT
3247,-261.02,-20,-261.02,-511.46,0,RIGHT
3254,-257.02,-20,-257.02,-516.6,200,RIGHT
3260,-257.02,-20,-257.02,-521.74,0,RIGHT
3266,-254.62,-20,-254.62,-526.83,120,RIGHT
3272,-254.62,-20,-254.62,-531.92,0,RIGHT
3278,-252.22,-20,-252.22,-536.97,120,RIGHT
3284,-252.22,-20,-252.22,-542.01,0,RIGHT
3290,-248.22,-20,-248.22,-546.98,200,RIGHT
3295,-248.22,-20,-248.22,-551.94,0,RIGHT
3300,-245.82,-20,-245.82,-556.86,120,RIGHT
3306,-245.82,-20,-245.82,-561.77,0,RIGHT
3311,-243.42,-20,-243.42,-566.64,120,RIGHT
3316,-243.42,-20,-243.42,-571.51,0,RIGHT
3322,-241.02,-20,-241.02,-576.33,120,RIGHT
3327,-241.02,-20,-241.02,-581.15,0,RIGHT
3333,-237.42,-20,-237.42,-585.9,180,RIGHT
3338,-237.42,-20,-237.42,-590.65,0,RIGHT
3343,-237.42,-20,-237.42,-595.4,0,RIGHT
3348,-235.02,-20,-235.02,-600.1,120,RIGHT
3354,-235.02,-20,-235.02,-604.8,0,RIGHT
3358,-232.62,-20,-232.62,-609.45,120,RIGHT
3364,-232.62,-20,-232.62,-614.1,0,RIGHT
3369,-230.22,-20,-230.22,-618.71,120,RIGHT
3374,-230.22,-20,-230.22,-623.31,0,RIGHT
3379,-227.82,-20,-227.82,-627.87,120,RIGHT
3384,-227.82,-20,-227.82,-632.42,0,RIGHT
3389,-225.42,-20,-225.42,-636.93,120,RIGHT
3394,-225.42,-20,-225.42,-641.44,0,RIGHT
3399,-223.02,-20,-223.02,-645.9,120,RIGHT
3405,-223.02,-20,-223.02,-650.36,0,RIGHT
3412,-219.42,-20,-219.42,-654.75,180,RIGHT
3417,-219.42,-20,-219.42,-659.14,0,RIGHT
3423,-217.02,-20,-217.02,-663.48,120,RIGHT
3428,-217.02,-20,-217.02,-667.82,0,RIGHT
3434,-215.02,-20,-215.02,-672.12,100,RIGHT
3440,-215.02,-20,-215.02,-676.42,0,RIGHT
3445,-212.22,-20,-212.22,-680.67,140,RIGHT
3451,-212.22,-20,-212.22,-684.91,0,RIGHT
3456,-208.62,-20,-208.62,-689.08,180,RIGHT
3462,-208.62,-20,-208.62,-693.26,0,RIGHT
3468,-206.22,-20,-206.22,-697.38,120,RIGHT
3473,-206.22,-20,-206.22,-701.5,0,RIGHT
3482,-203.82,-20,-203.82,-705.58,120,RIGHT
3487,-203.82,-20,-203.82,-709.66,0,RIGHT
3493,-200.22,-20,-200.22,-713.66,180,RIGHT
3499,-200.22,-20,-200.22,-717.67,0,RIGHT
3505,-197.82,-20,-197.82,-721.62,120,RIGHT
3511,-197.82,-20,-197.82,-725.58,0,RIGHT
3517,-194.22,-20,-194.22,-729.46,180,RIGHT
3524,-194.22,-20,-194.22,-733.35,0,RIGHT
3530,-191.82,-20,-191.82,-737.18,120,RIGHT
3536,-191.82,-20,-191.82,-741.02,0,RIGHT
3542,-188.22,-20,-188.22,-744.79,180,RIGHT
3548,-188.22,-20,-188.22,-748.55,0,RIGHT
3554,-185.82,-20,-185.82,-752.27,120,RIGHT
3561,-185.82,-20,-185.82,-755.98,0,RIGHT
3569,-182.22,-20,-182.22,-759.63,180,RIGHT
3575,-182.22,-20,-182.22,-763.27,0,RIGHT
3580,-179.82,-20,-179.82,-766.87,120,RIGHT
3586,-179.82,-20,-179.82,-770.46,0,RIGHT
3592,-176.22,-20,-176.22,-773.99,180,RIGHT
3598,-176.22,-20,-176.22,-777.51,0,RIGHT
3604,-173.82,-20,-173.82,-780.99,120,RIGHT
3610,-173.82,-20,-173.82,-784.47,0,RIGHT
3616,-171.42,-20,-171.42,-787.89,120,RIGHT
3622,-171.42,-20,-171.42,-791.32,0,RIGHT
3628,-167.82,-20,-167.82,-794.68,180,RIGHT
3635,-167.82,-20,-167.82,-798.04,0,RIGHT
3641,-165.42,-20,-165.42,-801.34,120,RIGHT
3647,-165.42,-20,-165.42,-804.65,0,RIGHT
3654,-161.82,-20,-161.82,-807.89,180,RIGHT
3660,-159.42,-20,-159.42,-811.08,120,RIGHT
3666,-159.42,-20,-159.42,-814.27,0,RIGHT
3672,-157.02,-20,-157.02,-817.41,120,RIGHT
3678,-157.02,-20,-157.02,-820.55,0,RIGHT
3684,-153.42,-20,-153.42,-823.62,180,RIGHT
3689,-153.42,-20,-153.42,-826.68,0,RIGHT
3695,-151.42,-20,-151.42,-829.71,100,RIGHT
3701,-151.42,-20,-151.42,-832.74,0,RIGHT
3709,-147.82,-20,-147.82,-835.7,180,RIGHT
3715,-147.82,-20,-147.82,-838.65,0,RIGHT
3720,-145.42,-20,-145.42,-841.56,120,RIGHT
3726,-145.42,-20,-145.42,-844.47,0,RIGHT
3734,-141.42,-20,-141.42,-847.3,200,RIGHT
3739,-141.42,-20,-141.42,-850.13,0,RIGHT
3745,-139.02,-20,-139.02,-852.91,120,RIGHT
3751,-139.02,-20,-139.02,-855.69,0,RIGHT
3757,-136.62,-20,-136.62,-858.42,120,RIGHT
3763,-136.62,-20,-136.62,-861.15,0,RIGHT
3769,-133.02,-20,-133.02,-863.81,180,RIGHT
3775,-133.02,-20,-133.02,-866.47,0,RIGHT
3782,-130.62,-20,-130.62,-869.09,120,RIGHT
3788,-130.62,-20,-130.62,-871.7,0,RIGHT
3794,-127.02,-20,-127.02,-874.24,180,RIGHT
3800,-127.02,-20,-127.02,-876.78,0,RIGHT
3806,-124.62,-20,-124.62,-879.27,120,RIGHT
3812,-124.62,-20,-124.62,-881.77,0,RIGHT
3819,-121.42,-20,-121.42,-884.19,160,RIGHT
3825,-121.42,-20,-121.42,-886.62,0,RIGHT
3831,-119.02,-20,-119.02,-889,120,RIGHT
3836,-119.02,-20,-119.02,-891.38,0,RIGHT
3842,-116.62,-20,-116.62,-893.72,120,RIGHT
3848,-116.62,-20,-116.62,-896.05,0,RIGHT
3854,-112.62,-20,-112.62,-898.3,200,RIGHT
3861,-112.62,-20,-112.62,-900.55,0,RIGHT
3866,-110.22,-20,-110.22,-902.76,120,RIGHT
3872,-110.22,-20,-110.22,-904.96,0,RIGHT
3877,-107.82,-20,-107.82,-907.12,120,RIGHT
3882,-107.82,-20,-107.82,-909.28,0,RIGHT
3889,-104.22,-20,-104.22,-911.36,180,RIGHT
3895,-104.22,-20,-104.22,-913.44,0,RIGHT
3902,-101.82,-20,-101.82,-915.48,120,RIGHT
3907,-101.82,-20,-101.82,-917.52,0,RIGHT
3912,-99.42,-20,-99.42,-919.51,120,RIGHT
3918,-99.42,-20,-99.42,-921.49,0,RIGHT
3923,-97.02,-20,-97.02,-923.43,120,RIGHT
3929,-97.02,-20,-97.02,-925.37,0,RIGHT
3935,-93.82,-20,-93.82,-927.25,160,RIGHT
3940,-93.82,-20,-93.82,-929.13,0,RIGHT
3946,-91.42,-20,-91.42,-930.96,120,RIGHT
3952,-91.42,-20,-91.42,-932.78,0,RIGHT
3957,-89.02,-20,-89.02,-934.57,120,RIGHT
3963,-89.02,-20,-89.02,-936.35,0,RIGHT
3968,-85.42,-20,-85.42,-938.05,180,RIGHT
3974,-85.42,-20,-85.42,-939.76,0,RIGHT
3980,-83.02,-20,-83.02,-941.42,120,RIGHT
3985,-83.02,-20,-83.02,-943.08,0,RIGHT
3991,-80.62,-20,-80.62,-944.7,120,RIGHT
3996,-80.62,-20,-80.62,-946.31,0,RIGHT
4002,-78.22,-20,-78.22,-947.87,120,RIGHT
4007,-78.22,-20,-78.22,-949.44,0,RIGHT
4013,-75.82,-20,-75.82,-950.95,120,RIGHT
4018,-75.82,-20,-75.82,-952.47,0,RIGHT
4023,-71.82,-20,-71.82,-953.91,200,RIGHT
4029,-71.82,-20,-71.82,-955.34,0,RIGHT
4034,-69.42,-20,-69.42,-956.73,120,RIGHT
4040,-69.42,-20,-69.42,-958.12,0,RIGHT
4045,-67.02,-20,-67.02,-959.46,120,RIGHT
4050,-67.02,-20,-67.02,-960.8,0,RIGHT
4056,-64.62,-20,-64.62,-962.09,120,RIGHT
4062,-64.62,-20,-64.62,-963.39,0,RIGHT
4068,-62.62,-20,-62.62,-964.64,100,RIGHT
4075,-62.62,-20,-62.62,-965.89,0,RIGHT
4080,-60.22,-20,-60.22,-967.1,120,RIGHT
4086,-60.22,-20,-60.22,-968.3,0,RIGHT
4092,-56.62,-20,-56.62,-969.43,180,RIGHT
4097,-56.62,-20,-56.62,-970.56,0,RIGHT
4103,-54.22,-20,-54.22,-971.65,120,RIGHT
4109,-54.22,-20,-54.22,-972.73,0,RIGHT
4114,-51.82,-20,-51.82,-973.77,120,RIGHT
4120,-51.82,-20,-51.82,-974.81,0,RIGHT
4126,-49.42,-20,-49.42,-975.8,120,RIGHT
4131,-49.42,-20,-49.42,-976.78,0,RIGHT
4137,-45.42,-20,-45.42,-977.69,200,RIGHT
4145,-45.42,-20,-45.42,-978.6,0,RIGHT
4151,-41.82,-20,-41.82,-979.44,180,RIGHT
4157,-41.82,-20,-41.82,-980.27,0,RIGHT
4163,-39.42,-20,-39.42,-981.06,120,RIGHT
4169,-39.42,-20,-39.42,-981.85,0,RIGHT
4175,-37.02,-20,-37.02,-982.59,120,RIGHT
4181,-37.02,-20,-37.02,-983.33,0,RIGHT
4187,-33.42,-20,-33.42,-984,180,RIGHT
4193,-33.42,-20,-33.42,-984.67,0,RIGHT
4199,-31.02,-20,-31.02,-985.29,120,RIGHT
4204,-31.02,-20,-31.02,-985.91,0,RIGHT
4210,-28.62,-20,-28.62,-986.48,120,RIGHT
4216,-28.62,-20,-28.62,-987.05,0,RIGHT
4224,-25.02,-20,-25.02,-987.55,180,RIGHT
4229,-25.02,-20,-25.02,-988.06,0,RIGHT
4237,-23.02,-20,-23.02,-988.52,100,RIGHT
4244,-19.02,-19.02,-19.02,-988.9,200,RIGHT
4250,-19.02,-19.02,-19.02,-989.28,0,RIGHT
4256,-16.62,-16.62,-16.62,-989.61,120,RIGHT
4262,-16.62,-16.62,-16.62,-989.94,0,RIGHT
4268,-13.02,-13.02,-13.02,-990.2,180,RIGHT
4274,-13.02,-13.02,-13.02,-990.46,0,RIGHT
4280,-10.62,-10.62,-10.62,-990.67,120,RIGHT
4286,-10.62,-10.62,-10.62,-990.89,0,RIGHT
4292,-8.22,-8.22,-8.22,-991.05,120,RIGHT
4298,-8.22,-8.22,-8.22,-991.22,0,RIGHT
4304,-5.02,-5.02,-5.02,-991.32,160,RIGHT
4310,-5.02,-5.02,-5.02,-991.42,0,RIGHT
4316,-2.62,-2.62,-2.62,-991.47,120,RIGHT
4322,-2.62,-2.62,-2.62,-991.52,0,RIGHT
4327,-0.62,-0.62,-0.62,-991.53,100,RIGHT
4333,-0.62,-0.62,-0.62,-991.55,0,RIGHT
4339,2.58,2.58,2.58,-991.5,160,RIGHT
4345,2.58,2.58,2.58,-991.44,0,RIGHT
4351,4.18,4.18,4.18,-991.36,80,RIGHT
4357,4.18,4.18,4.18,-991.28,0,RIGHT
4363,4.98,4.98,4.98,-991.18,40,RIGHT
4369,4.98,4.98,4.98,-991.08,0,RIGHT
4375,4.98,4.98,4.98,-990.98,0,RIGHT
4382,4.98,4.98,4.98,-990.88,0,RIGHT
4388,4.18,4.18,4.18,-990.79,-40,RIGHT
4394,4.18,4.18,4.18,-990.71,0,RIGHT
4402,4.18,4.18,4.18,-990.63,0,RIGHT
4407,4.18,4.18,4.18,-990.54,0,RIGHT
4413,3.78,3.78,3.78,-990.47,-20,RIGHT
4419,3.78,3.78,3.78,-990.39,0,RIGHT
4425,3.38,3.38,3.38,-990.33,-20,RIGHT
4431,3.38,3.38,3.38,-990.26,0,RIGHT
4437,3.38,3.38,3.38,-990.19,0,RIGHT
4443,3.38,3.38,3.38,-990.12,0,RIGHT
4449,3.38,3.38,3.38,-990.06,0,RIGHT
4455,3.38,3.38,3.38,-989.99,0,RIGHT
4461,3.38,3.38,3.38,-989.92,0,RIGHT
4467,3.38,3.38,3.38,-989.85,0,RIGHT
4473,3.38,3.38,3.38,-989.79,0,RIGHT
4478,3.38,3.38,3.38,-989.72,0,RIGHT
4485,3.38,3.38,3.38,-989.65,0,RIGHT
4490,3.38,3.38,3.38,-989.58,0,RIGHT
4496,2.98,2.98,2.98,-989.52,-20,RIGHT
4501,2.98,2.98,2.98,-989.46,0,RIGHT
4507,2.18,2.18,2.18,-989.42,-40,RIGHT
4512,2.18,2.18,2.18,-989.38,0,RIGHT
4517,1.38,1.38,1.38,-989.35,-40,RIGHT
4523,1.38,1.38,1.38,-989.32,0,RIGHT
4528,0.18,0.18,0.18,-989.32,-60,RIGHT
