Time,Error,Speed,Proportional,Integral,Derivative,ID
5360,215.02,20,215.02,579.9,0,LEFT
5366,212.62,20,212.62,584.15,-120,LEFT
5372,212.62,20,212.62,588.4,0,LEFT
5378,210.22,20,210.22,592.61,-120,LEFT
5384,210.22,20,210.22,596.81,0,LEFT
5390,207.02,20,207.02,600.95,-160,LEFT
5396,207.02,20,207.02,605.09,0,LEFT
5401,204.62,20,204.62,609.18,-120,LEFT
5407,204.62,20,204.62,613.28,0,LEFT
5413,202.22,20,202.22,617.32,-120,LEFT
5419,202.22,20,202.22,621.37,0,LEFT
5428,198.22,20,198.22,625.33,-200,LEFT
5434,198.22,20,198.22,629.3,0,LEFT
5441,194.62,20,194.62,633.19,-180,LEFT
5447,194.62,20,194.62,637.08,0,LEFT
5453,192.22,20,192.22,640.92,-120,LEFT
5460,192.22,20,192.22,644.77,0,LEFT
5466,188.62,20,188.62,648.54,-180,LEFT
5473,188.62,20,188.62,652.31,0,LEFT
5479,185.02,20,185.02,656.01,-180,LEFT
5486,185.02,20,185.02,659.71,0,LEFT
5492,182.62,20,182.62,663.37,-120,LEFT
5498,182.62,20,182.62,667.02,0,LEFT
5506,179.02,20,179.02,670.6,-180,LEFT
5514,179.02,20,179.02,674.18,0,LEFT
5521,175.42,20,175.42,677.69,-180,LEFT
5528,175.42,20,175.42,681.2,0,LEFT
5535,171.82,20,171.82,684.63,-180,LEFT
5541,171.82,20,171.82,688.07,0,LEFT
5550,168.62,20,168.62,691.44,-160,LEFT
5556,168.62,20,168.62,694.82,0,LEFT
5563,165.82,20,165.82,698.13,-140,LEFT
5570,165.82,20,165.82,701.45,0,LEFT
5577,162.22,20,162.22,704.69,-180,LEFT
5584,162.22,20,162.22,707.94,0,LEFT
5592,158.22,20,158.22,711.1,-200,LEFT
5599,158.22,20,158.22,714.27,0,LEFT
5605,154.62,20,154.62,717.36,-180,LEFT
5614,154.62,20,154.62,720.45,0,LEFT
5620,151.02,20,151.02,723.47,-180,LEFT
5627,151.02,20,151.02,726.49,0,LEFT
5634,148.62,20,148.62,729.46,-120,LEFT
5641,148.62,20,148.62,732.44,0,LEFT
5647,145.02,20,145.02,735.34,-180,LEFT
5678,137.82,20,137.82,738.09,-360,LEFT
5684,137.82,20,137.82,740.85,0,LEFT
5691,134.22,20,134.22,743.53,-180,LEFT
5698,134.22,20,134.22,746.22,0,LEFT
5706,130.62,20,130.62,748.83,-180,LEFT
5712,130.62,20,130.62,751.44,0,LEFT
5719,128.22,20,128.22,754.01,-120,LEFT
5726,128.22,20,128.22,756.57,0,LEFT
5734,125.82,20,125.82,759.09,-120,LEFT
5740,125.82,20,125.82,761.61,0,LEFT
5747,122.22,20,122.22,764.05,-180,LEFT
5754,122.22,20,122.22,766.5,0,LEFT
5760,118.62,20,118.62,768.87,-180,LEFT
5767,118.62,20,118.62,771.24,0,LEFT
5774,116.22,20,116.22,773.56,-120,LEFT
5780,116.22,20,116.22,775.89,0,LEFT
5789,112.62,20,112.62,778.14,-180,LEFT
5795,110.22,20,110.22,780.35,-120,LEFT
5802,110.22,20,110.22,782.55,0,LEFT
5809,107.02,20,107.02,784.69,-160,LEFT
5815,107.02,20,107.02,786.83,0,LEFT
5823,103.42,20,103.42,788.9,-180,LEFT
5830,103.42,20,103.42,790.97,0,LEFT
5837,99.42,20,99.42,792.96,-200,LEFT
5843,99.42,20,99.42,794.95,0,LEFT
5850,97.02,20,97.02,796.89,-120,LEFT
5857,97.02,20,97.02,798.83,0,LEFT
5864,93.42,20,93.42,800.69,-180,LEFT
5872,93.42,20,93.42,802.56,0,LEFT
5878,89.82,20,89.82,804.36,-180,LEFT
5885,89.82,20,89.82,806.16,0,LEFT
5892,86.22,20,86.22,807.88,-180,LEFT
5898,86.22,20,86.22,809.6,0,LEFT
5905,83.82,20,83.82,811.28,-120,LEFT
5912,83.82,20,83.82,812.96,0,LEFT
5918,80.22,20,80.22,814.56,-180,LEFT
5927,80.22,20,80.22,816.17,0,LEFT
5933,76.62,20,76.62,817.7,-180,LEFT
5940,76.62,20,76.62,819.23,0,LEFT
5947,74.22,20,74.22,820.72,-120,LEFT
5953,74.22,20,74.22,822.2,0,LEFT
5961,70.62,20,70.62,823.61,-180,LEFT
5967,70.62,20,70.62,825.03,0,LEFT
5973,67.02,20,67.02,826.37,-180,LEFT
5979,67.02,20,67.02,827.71,0,LEFT
5985,64.62,20,64.62,829,-120,LEFT
5991,64.62,20,64.62,830.29,0,LEFT
5998,61.02,20,61.02,831.51,-180,LEFT
6004,61.02,20,61.02,832.73,0,LEFT
6010,58.22,20,58.22,833.9,-140,LEFT
6017,58.22,20,58.22,835.06,0,LEFT
6023,55.82,20,55.82,836.18,-120,LEFT
6030,55.82,20,55.82,837.29,0,LEFT
6036,52.22,20,52.22,838.34,-180,LEFT
6043,50.22,20,50.22,839.34,-100,LEFT
6049,50.22,20,50.22,840.35,0,LEFT
6056,47.82,20,47.82,841.3,-120,LEFT
6062,47.82,20,47.82,842.26,0,LEFT
6069,44.62,20,44.62,843.15,-160,LEFT
6075,44.62,20,44.62,844.05,0,LEFT
6081,42.22,20,42.22,844.89,-120,LEFT
6089,42.22,20,42.22,845.73,0,LEFT
6096,39.82,20,39.82,846.53,-120,LEFT
6102,39.82,20,39.82,847.33,0,LEFT
6109,35.82,20,35.82,848.04,-200,LEFT
6116,35.82,20,35.82,848.76,0,LEFT
6122,32.22,20,32.22,849.4,-180,LEFT
6129,32.22,20,32.22,850.05,0,LEFT
6135,29.82,20,29.82,850.65,-120,LEFT
6141,29.82,20,29.82,851.24,0,LEFT
6147,26.22,20,26.22,851.77,-180,LEFT
6153,26.22,20,26.22,852.29,0,LEFT
6160,23.82,20,23.82,852.77,-120,LEFT
6166,23.82,20,23.82,853.24,0,LEFT
6172,20.22,20,20.22,853.65,-180,LEFT
6178,20.22,20,20.22,854.05,0,LEFT
6184,17.82,17.82,17.82,854.41,-120,LEFT
6190,17.82,17.82,17.82,854.77,0,LEFT
6196,15.42,15.42,15.42,855.07,-120,LEFT
6205,11.82,11.82,11.82,855.31,-180,LEFT
6211,11.82,11.82,11.82,855.55,0,LEFT
6218,9.42,9.42,9.42,855.74,-120,LEFT
6224,9.42,9.42,9.42,855.92,0,LEFT
6230,6.22,6.22,6.22,856.05,-160,LEFT
6237,6.22,6.22,6.22,856.17,0,LEFT
6243,3.82,3.82,3.82,856.25,-120,LEFT
6250,3.82,3.82,3.82,856.33,0,LEFT
6256,0.22,0.22,0.22,856.33,-180,LEFT
